sex,age,race,priors_count,days_b_screening_arrest,c_charge_degree,label,jailtime
1,38,0,7,-1.0,1,0,6
1,57,1,3,-176.0,1,1,30
1,26,0,3,0.0,1,0,13
0,37,0,0,-1.0,1,1,1
1,41,1,1,-1.0,1,1,1
0,33,0,0,-1.0,1,1,0
1,57,0,1,-1.0,1,1,1
1,34,0,3,-1.0,0,1,1
1,29,0,1,-1.0,1,0,1
1,45,0,8,0.0,1,1,1
1,22,1,1,-8.0,1,1,8
0,22,0,0,-1.0,0,0,0
1,42,0,5,186.0,1,0,0
1,21,0,0,-1.0,0,1,45
1,56,1,1,-1.0,0,1,1
1,48,0,4,-1.0,1,1,0
1,27,0,1,-1.0,0,1,1
1,27,1,2,-1.0,1,0,6
1,34,0,1,-1.0,1,1,4
1,23,0,5,0.0,1,0,1
1,47,0,3,0.0,1,0,11
1,33,0,6,-1.0,0,0,1
1,58,1,1,-1.0,1,1,1
0,33,0,1,-3.0,1,1,0
0,40,0,2,-1.0,0,1,100
1,22,1,0,0.0,1,1,0
1,39,1,2,-1.0,1,1,8
0,23,0,3,-37.0,1,1,37
1,35,1,1,0.0,1,1,0
1,22,0,0,-1.0,0,1,0
1,43,0,7,-1.0,1,0,1
1,37,0,4,-1.0,0,1,0
1,26,0,2,-1.0,1,0,0
1,60,0,0,-1.0,1,1,0
0,39,1,1,-1.0,1,1,7
1,36,0,16,-1.0,0,0,1
1,21,1,0,-1.0,0,0,0
0,28,0,1,-1.0,1,0,1
0,70,0,0,-1.0,1,1,0
1,53,0,6,-1.0,1,1,0
1,37,1,0,-5.0,1,1,0
1,21,0,1,-1.0,1,0,2
1,28,0,1,-1.0,1,1,0
1,21,0,1,-1.0,1,1,156
1,56,0,0,-1.0,1,1,5
1,30,1,3,-1.0,0,1,1
1,27,1,0,-1.0,1,0,47
1,37,0,6,-1.0,1,0,1
1,27,0,1,-1.0,1,1,1
1,41,0,7,0.0,0,0,1
0,30,0,7,-1.0,0,0,0
1,32,0,7,-1.0,1,0,0
1,26,1,7,-126.0,1,1,1
1,32,0,3,-1.0,1,1,0
0,34,1,5,-22.0,1,0,0
1,46,0,3,-1.0,1,1,1
1,24,0,1,-1.0,1,0,0
1,32,0,7,-1.0,1,0,51
1,43,1,6,-1.0,1,0,9
1,50,1,3,-1.0,1,1,11
1,30,1,4,0.0,1,0,96
1,37,0,3,-1.0,0,1,0
1,31,0,12,82.0,1,0,291
1,37,0,1,0.0,1,1,1
1,21,1,1,-43.0,1,1,26
1,75,0,1,-112.0,1,1,102
1,40,1,3,0.0,0,1,40
0,53,1,0,0.0,0,1,0
1,31,0,6,-1.0,0,0,1
1,33,0,4,-1.0,0,1,1
1,23,0,2,418.0,1,0,0
0,22,0,0,-1.0,0,1,1
1,27,0,2,-1.0,0,0,0
1,25,0,5,-1.0,0,0,3
1,24,1,2,-1.0,1,1,1
0,24,0,2,0.0,1,0,3
0,26,0,1,0.0,1,1,2
0,26,0,3,-1.0,1,0,0
1,26,0,7,212.0,0,0,3
1,20,1,0,-1.0,1,0,1
1,27,0,4,0.0,0,0,-1
1,24,1,1,-1.0,1,0,1
1,26,0,8,0.0,1,0,1
1,26,1,5,-1.0,0,1,5
1,54,0,0,-1.0,1,0,1
0,33,1,5,-37.0,0,0,20
1,64,0,13,-28.0,0,1,1
1,24,1,0,-1.0,1,1,1
1,35,0,29,-101.0,1,1,31
0,57,1,0,-5.0,0,1,0
0,46,1,0,-1.0,0,1,1
1,56,0,16,-1.0,1,1,0
0,39,1,0,-1.0,0,1,0
1,68,1,4,-1.0,0,1,11
0,22,0,5,-42.0,1,0,19
1,28,0,1,-1.0,0,0,1
1,39,0,19,-1.0,0,0,0
1,38,1,0,-1.0,0,1,0
0,25,0,3,-23.0,0,1,1
1,25,1,2,0.0,1,1,0
1,21,0,3,-1.0,1,0,9
1,31,1,2,0.0,1,1,16
1,33,0,3,-1.0,1,0,7
1,26,0,20,0.0,1,0,43
0,35,0,13,0.0,1,1,2
1,34,0,19,-1.0,0,1,1
1,41,0,31,0.0,1,0,242
1,57,0,0,-1.0,0,1,0
0,42,0,1,-1.0,1,1,0
1,26,0,9,-1.0,1,0,2
1,24,1,1,-60.0,1,1,37
1,36,0,2,-1.0,1,0,2
1,41,0,24,-1.0,1,0,1
1,27,1,0,-1.0,1,1,1
0,58,0,0,-1.0,1,0,1
1,45,1,3,-23.0,1,0,0
1,34,1,5,0.0,1,1,1
1,50,0,0,0.0,0,1,0
1,25,1,6,0.0,1,0,0
1,24,0,2,-1.0,0,0,1
1,27,0,2,-1.0,1,1,83
1,30,1,2,0.0,0,0,0
1,22,1,3,-1.0,1,0,1
1,27,0,0,-1.0,1,1,0
1,20,0,0,-1.0,1,0,1
1,41,0,19,29.0,1,0,48
1,30,1,0,-1.0,1,1,0
1,24,0,3,-1.0,1,1,75
1,39,0,0,-1.0,0,1,1
1,32,0,6,55.0,1,0,34
0,32,0,3,-1.0,1,0,0
0,29,1,0,-1.0,1,0,343
1,37,0,0,-1.0,1,0,0
1,26,0,24,0.0,1,0,0
1,24,0,2,0.0,1,0,1
1,30,0,2,-1.0,1,1,1
1,20,0,4,14.0,1,0,376
1,25,0,1,-1.0,0,0,0
0,31,1,0,-1.0,1,0,0
1,25,0,0,0.0,0,0,-1
1,41,1,0,-1.0,1,0,1
1,25,1,0,-1.0,1,1,1
1,25,0,2,-1.0,1,0,1
1,22,0,1,0.0,1,0,0
0,25,0,0,-1.0,1,1,5
1,38,0,0,0.0,0,1,1
1,40,0,0,0.0,1,1,64
0,49,1,4,-1.0,0,1,3
0,35,1,2,-3.0,0,1,1
1,21,0,0,-1.0,0,0,1
1,25,0,0,-1.0,1,1,1
1,21,1,1,-1.0,1,1,0
0,24,1,2,-96.0,1,1,2
0,24,0,11,-1.0,0,0,77
1,28,1,3,-1.0,1,1,50
0,34,0,1,148.0,0,1,21
1,34,0,4,-1.0,1,0,0
1,57,0,8,-1.0,0,1,5
1,40,0,15,-1.0,1,0,72
1,22,0,2,-1.0,0,0,1
1,37,0,3,-1.0,0,0,0
0,43,0,0,0.0,1,1,-1
1,26,0,5,0.0,1,0,0
1,24,1,2,-1.0,1,0,1
1,56,1,1,-2.0,1,0,0
1,23,0,2,-1.0,1,0,2
1,43,1,12,-1.0,1,1,52
1,32,0,0,-1.0,0,1,1
1,21,0,0,-1.0,1,0,1
1,51,0,2,-1.0,1,1,24
1,20,0,0,-1.0,0,0,11
1,39,1,1,-99.0,1,1,1
1,42,0,17,-1.0,1,0,32
1,58,0,1,-2.0,0,1,2
0,28,0,1,0.0,1,1,0
0,30,0,2,-1.0,0,1,0
1,28,1,4,-1.0,0,0,1
1,29,0,6,108.0,1,0,150
0,24,1,9,-1.0,0,0,8
1,22,0,1,0.0,1,0,38
0,27,0,3,-32.0,1,0,-1
1,50,1,1,-1.0,1,1,1
1,30,0,5,-1.0,0,1,1
1,28,1,0,-1.0,1,0,0
1,21,0,3,-1.0,1,0,0
1,26,0,2,0.0,0,1,-1
0,51,1,0,-1.0,1,1,1
1,21,0,1,0.0,1,1,3
1,29,1,0,-1.0,1,0,1
1,43,1,0,-1.0,0,1,0
1,22,0,1,0.0,1,1,1
1,52,0,0,-1.0,1,0,4
1,36,0,0,0.0,1,1,0
1,24,0,0,-1.0,1,1,0
1,26,0,5,-1.0,1,1,1
1,27,0,8,0.0,0,1,0
1,19,1,0,-2.0,0,0,2
1,26,1,2,0.0,1,1,-1
1,24,0,1,-163.0,1,1,155
0,29,0,0,-3.0,1,1,0
0,29,1,20,11.0,1,0,56
1,38,0,1,-1.0,1,0,77
1,34,0,5,0.0,1,1,0
1,23,0,2,-1.0,1,1,1
1,26,0,0,-1.0,1,0,0
0,29,0,1,-1.0,0,1,0
1,24,0,1,0.0,1,1,0
1,31,0,1,-1.0,1,0,17
1,50,1,0,-1.0,1,1,0
0,24,0,0,-1.0,0,1,0
0,31,0,0,0.0,1,1,-1
1,36,0,13,-1.0,1,0,2
1,32,0,13,-1.0,0,0,38
1,42,0,1,-17.0,0,0,17
1,22,0,0,-1.0,1,1,1
1,26,0,5,-1.0,1,0,27
1,26,0,10,-1.0,1,0,1
1,30,0,3,-1.0,0,0,2
1,53,1,3,-2.0,0,0,2
1,23,0,2,-2.0,1,0,2
1,22,1,0,-1.0,1,1,1
1,27,1,0,0.0,0,1,1
0,21,0,0,-1.0,0,1,0
1,42,1,2,-1.0,1,0,1
1,31,0,4,0.0,1,0,4
1,80,1,0,-1.0,0,1,0
1,58,1,1,-42.0,0,1,0
1,68,0,6,-1.0,0,1,2
1,23,0,1,0.0,1,1,2
1,36,0,4,-4.0,1,0,2
1,24,1,0,-1.0,1,1,15
1,41,1,2,-42.0,1,1,42
1,21,1,0,-1.0,1,0,1
1,26,0,3,0.0,0,0,1
0,30,0,8,-1.0,1,0,45
1,36,1,1,-1.0,1,1,0
1,21,0,0,-1.0,1,0,34
0,31,0,1,-1.0,0,1,0
0,20,0,0,-1.0,1,0,2
1,49,1,4,-8.0,0,1,4
1,24,1,0,0.0,1,1,2
1,20,0,0,-1.0,1,0,0
1,44,1,1,-22.0,0,1,1
0,25,0,1,-13.0,1,1,13
1,41,1,11,-1.0,1,0,118
1,25,0,1,-1.0,1,1,0
1,44,0,0,-1.0,0,1,1
1,33,0,0,-1.0,1,1,0
1,20,0,0,-1.0,1,0,1
1,21,0,1,-1.0,1,0,1
1,44,1,3,-4.0,1,1,0
1,23,0,1,-10.0,1,0,9
1,35,0,0,-1.0,0,0,57
0,41,0,0,0.0,0,1,1
1,30,0,1,-1.0,1,1,21
1,36,0,7,-1.0,1,0,1
1,26,0,1,-1.0,1,0,0
0,32,0,0,-3.0,1,1,0
1,26,1,2,-60.0,1,1,0
1,23,1,0,-1.0,0,0,0
0,43,0,9,-1.0,0,1,1
1,30,0,3,0.0,1,0,0
1,44,1,1,-4.0,1,0,0
1,39,1,1,-4.0,1,1,1
1,37,0,2,0.0,1,0,1
1,31,0,6,-1.0,1,0,1
1,63,1,5,-1.0,0,1,4
0,66,0,11,-1.0,1,0,5
1,19,0,2,-2.0,1,0,1
1,24,1,3,-1.0,1,1,0
1,21,1,2,0.0,0,1,27
0,48,1,0,-1.0,1,1,1
1,37,0,0,-1.0,1,1,13
1,21,0,0,-1.0,0,0,1
0,20,0,0,-1.0,0,1,1
0,64,1,0,-1.0,0,1,0
1,22,1,0,0.0,0,1,0
1,43,1,8,-1.0,1,1,1
1,25,1,3,-24.0,1,0,19
1,33,1,10,0.0,1,1,117
1,26,0,1,-1.0,1,1,1
0,33,1,1,-5.0,0,1,0
1,25,1,3,-58.0,1,1,57
0,30,0,3,-51.0,0,1,-1
1,44,0,0,-1.0,1,1,2
1,31,0,0,0.0,1,1,0
1,50,1,9,-1.0,0,0,1
1,33,0,16,-1.0,1,0,6
1,31,0,1,0.0,1,0,-1
0,25,0,0,-3.0,0,1,0
0,43,0,2,-17.0,0,1,16
0,51,1,2,-39.0,1,0,6
1,27,0,0,0.0,0,0,0
1,34,0,2,-1.0,0,1,1
1,44,0,0,-1.0,1,1,5
1,31,0,6,29.0,0,0,0
1,30,0,14,-79.0,1,0,55
1,26,0,2,-1.0,1,0,148
1,20,0,4,-1.0,1,0,1
1,41,0,1,0.0,1,0,0
0,55,0,0,-1.0,0,1,0
1,29,0,6,-26.0,1,1,26
1,31,0,0,-1.0,0,1,1
1,31,0,11,0.0,1,0,0
1,52,0,0,-1.0,1,1,0
1,59,1,0,-1.0,0,1,1
1,49,0,1,0.0,0,0,0
1,36,1,11,-1.0,0,0,2
0,23,0,1,-1.0,1,1,0
1,46,1,26,-1.0,1,0,167
1,59,1,2,-1.0,0,0,6
1,51,0,1,-12.0,1,1,6
1,34,0,0,0.0,1,1,-1
1,32,0,0,-1.0,1,1,0
1,54,0,1,-1.0,1,1,0
1,24,0,3,-1.0,1,0,0
1,35,1,16,35.0,1,0,0
1,32,0,0,-1.0,0,0,0
1,22,1,0,-1.0,1,0,0
1,36,0,0,0.0,1,1,0
1,61,1,0,-4.0,0,1,0
0,38,0,0,-1.0,0,1,1
1,41,0,9,-1.0,1,1,9
1,34,0,2,0.0,0,0,1
1,32,0,0,0.0,1,1,1
1,37,1,1,-9.0,1,0,8
1,46,0,18,-114.0,1,1,65
1,21,0,4,-1.0,1,1,60
1,57,0,0,-1.0,1,0,0
1,68,0,2,0.0,1,1,0
1,24,0,0,-1.0,0,1,1
1,46,0,3,-1.0,1,0,1
1,41,1,1,-1.0,1,0,57
1,30,0,0,-1.0,1,1,10
1,25,0,8,0.0,1,0,0
1,24,0,7,-1.0,1,0,0
1,41,0,1,-1.0,1,1,2
1,55,0,4,-1.0,1,1,5
1,39,0,2,-83.0,1,1,0
1,33,1,1,-4.0,1,1,3
1,23,0,0,-1.0,1,1,1
0,47,1,28,-1.0,1,0,117
0,51,1,0,-2.0,1,1,1
1,36,1,1,-1.0,0,1,0
1,57,0,0,0.0,0,1,109
1,43,0,0,0.0,0,1,0
1,26,0,4,-1.0,1,0,1
1,47,0,0,-1.0,0,1,0
1,60,0,1,-1.0,1,1,0
1,24,0,0,-1.0,0,0,0
1,20,1,0,-1.0,1,0,1
1,39,1,3,317.0,0,0,-1
0,28,1,0,-6.0,0,1,0
1,28,0,7,-1.0,1,0,1
1,58,1,2,-1.0,0,0,83
1,67,1,2,-80.0,1,1,46
1,54,0,1,-2.0,1,1,2
0,26,0,1,-140.0,1,1,3
0,24,0,2,-1.0,1,0,1
0,34,0,0,0.0,0,1,0
1,48,0,1,-21.0,1,1,21
1,37,0,0,-1.0,1,1,0
1,28,0,8,-1.0,1,0,2
1,46,1,14,-1.0,1,0,0
1,45,1,2,0.0,0,1,2
1,20,0,2,-1.0,1,0,10
1,52,0,0,0.0,0,1,0
1,29,0,0,-1.0,0,1,0
1,34,0,11,0.0,1,0,0
1,24,0,0,0.0,1,0,22
1,28,0,6,0.0,1,0,80
1,28,0,2,-1.0,1,0,2
1,29,0,0,0.0,1,1,0
0,55,1,2,-12.0,1,1,2
1,68,0,0,-3.0,0,1,0
1,22,0,0,-1.0,1,0,2
1,24,1,3,-1.0,1,0,17
1,20,0,0,-1.0,1,1,0
1,23,0,0,0.0,0,1,32
1,44,0,6,0.0,1,0,194
1,34,0,8,-1.0,1,0,4
1,55,0,0,-1.0,0,0,0
0,23,0,0,-1.0,1,0,1
0,23,0,3,0.0,1,0,5
1,24,0,0,-1.0,1,1,6
1,77,0,0,0.0,0,1,-1
1,52,1,3,-1.0,0,1,0
1,34,0,8,0.0,1,0,2
1,39,0,0,0.0,1,1,0
1,30,1,2,-1.0,0,0,0
1,30,0,3,-1.0,0,0,5
1,26,0,0,0.0,1,0,-1
0,51,1,1,-30.0,0,1,1
1,34,0,2,-12.0,1,1,12
1,23,1,0,-1.0,1,1,5
1,32,1,2,-1.0,1,1,0
1,38,0,8,0.0,0,1,15
1,21,0,0,-1.0,1,0,1
1,34,0,5,-1.0,1,0,1
1,53,1,8,-1.0,0,0,4
1,34,1,1,-1.0,1,1,51
1,28,0,1,44.0,0,1,33
1,25,1,5,-1.0,1,0,1
1,54,0,1,-1.0,0,1,0
1,25,1,2,0.0,0,0,0
1,25,0,3,-1.0,1,0,1
1,34,0,1,-1.0,0,1,0
1,46,0,0,-1.0,1,0,0
1,22,0,0,0.0,1,0,0
0,23,0,2,-1.0,1,0,0
1,27,1,1,-1.0,0,0,28
1,45,0,7,-1.0,1,1,1
1,46,0,12,-40.0,1,0,40
0,31,1,9,-1.0,1,0,26
1,45,1,1,-11.0,0,1,-1
1,28,0,12,-1.0,1,1,1
1,24,0,1,0.0,1,0,0
0,28,1,6,-1.0,0,0,30
1,41,0,2,0.0,1,1,0
1,35,0,3,-26.0,0,0,0
1,20,0,1,27.0,1,0,14
1,32,0,19,-1.0,1,0,1
1,28,0,2,-1.0,1,1,31
1,33,0,7,-1.0,1,0,0
1,26,0,8,-1.0,1,0,14
1,22,0,1,-1.0,0,0,0
0,25,0,4,-1.0,1,1,1
1,21,0,0,-1.0,1,0,0
0,23,1,1,-1.0,0,1,0
1,30,0,2,-1.0,1,0,0
1,69,1,6,235.0,0,0,152
1,25,0,11,-1.0,0,0,531
0,56,0,2,-47.0,1,1,1
1,33,0,3,-1.0,1,0,11
1,35,1,3,-1.0,0,1,1
1,34,1,13,-1.0,1,0,18
1,37,0,2,-1.0,1,0,0
0,55,1,0,-2.0,1,0,6
1,43,1,1,-1.0,0,1,1
1,27,0,27,0.0,0,0,0
1,26,0,7,-1.0,1,1,1
0,42,1,4,5.0,0,0,0
1,27,0,0,-1.0,0,1,0
1,41,1,1,0.0,1,1,62
1,21,0,2,-24.0,0,0,21
1,30,0,4,-1.0,0,0,1
1,30,1,1,-1.0,1,1,1
0,45,1,0,-1.0,1,0,0
1,23,0,2,-9.0,1,0,7
0,31,0,2,-1.0,1,0,176
1,40,0,8,0.0,0,0,43
1,33,0,1,-17.0,1,1,0
1,40,0,11,-1.0,0,0,0
1,56,1,1,0.0,1,1,15
1,21,0,0,-1.0,0,0,1
1,22,1,1,-36.0,1,1,0
1,51,0,4,-28.0,1,1,1
1,36,1,0,0.0,0,1,0
1,25,0,3,-1.0,1,0,0
1,30,1,0,0.0,0,1,0
0,21,1,0,-1.0,1,1,0
1,25,0,2,-1.0,1,0,0
1,38,0,0,0.0,1,1,1
1,28,1,3,-62.0,0,0,0
1,41,0,3,-1.0,0,0,2
0,22,1,0,-2.0,1,0,1
1,29,0,8,-1.0,1,0,0
1,21,0,0,-1.0,1,0,0
0,40,0,2,-1.0,1,1,1
1,47,0,12,-98.0,1,0,97
1,37,0,2,-13.0,1,1,7
0,37,0,0,-3.0,1,1,0
0,23,0,2,-2.0,1,0,1
1,55,0,0,-1.0,1,1,0
1,19,0,1,-1.0,1,0,3
1,26,1,1,0.0,1,0,1
1,25,0,0,-1.0,0,1,1
1,48,1,3,621.0,1,1,6
1,39,1,17,-1.0,1,0,35
1,36,1,0,-1.0,1,0,0
1,26,0,6,0.0,0,1,10
1,51,0,8,-1.0,0,0,3
1,20,0,0,-1.0,1,1,30
0,43,1,0,-1.0,0,1,1
1,22,0,0,-1.0,1,0,32
0,24,1,0,-1.0,0,0,0
1,35,0,2,-1.0,1,1,1
1,57,0,12,70.0,1,0,77
1,25,1,6,39.0,0,0,54
1,55,1,0,-1.0,0,1,1
0,52,0,0,0.0,0,1,-1
0,33,0,0,-1.0,0,1,7
1,30,0,0,-1.0,1,1,1
1,32,0,3,-1.0,1,0,37
1,20,0,5,-1.0,1,0,1
1,67,0,8,-1.0,1,1,1
1,31,0,7,-1.0,0,1,1
1,21,1,0,-1.0,1,0,28
1,30,0,4,-1.0,0,1,5
1,55,1,0,-1.0,0,1,0
1,25,0,0,0.0,1,1,1
1,25,0,0,0.0,1,1,0
1,47,0,17,-55.0,1,1,0
1,27,0,10,0.0,1,0,1
1,22,0,0,0.0,1,1,0
1,37,0,8,0.0,1,1,1
1,68,1,7,-1.0,1,0,5
1,37,1,0,0.0,1,1,0
0,42,0,1,-49.0,1,1,21
1,22,1,5,-1.0,0,0,0
1,30,0,4,-1.0,0,1,1
1,34,0,1,-3.0,0,1,2
1,28,0,0,-1.0,0,1,2
1,37,1,4,-18.0,0,0,0
0,41,0,8,0.0,1,0,65
1,52,0,0,-1.0,0,1,0
1,36,1,2,-17.0,0,1,0
1,26,1,2,-3.0,1,1,1
1,24,1,0,0.0,1,1,15
1,27,0,0,-1.0,1,1,2
0,37,1,0,0.0,0,1,0
1,31,0,1,650.0,1,1,6
1,37,0,1,-1.0,1,1,0
1,23,0,3,0.0,1,0,43
1,58,1,5,-1.0,0,1,2
0,62,1,1,-2.0,0,0,0
0,41,0,0,0.0,1,1,0
1,33,0,0,-1.0,0,1,0
1,33,0,0,0.0,0,1,0
1,33,0,12,-1.0,1,0,1
1,41,0,14,0.0,1,0,0
1,22,0,0,-1.0,1,1,0
1,26,1,3,-1.0,1,0,0
0,33,1,0,-1.0,1,1,1
1,25,0,0,-1.0,0,1,0
1,37,0,0,-1.0,0,0,1
1,23,1,11,-1.0,1,0,3
1,37,1,8,-63.0,1,0,0
1,21,0,0,-1.0,0,1,1
1,45,1,21,-1.0,1,0,1
1,37,1,13,-1.0,1,1,1
1,24,0,2,-1.0,0,1,3
1,35,0,0,-1.0,1,1,1
0,22,0,0,-1.0,1,0,6
1,29,1,10,-1.0,1,0,2
1,41,0,6,-1.0,1,0,1
1,22,0,3,-35.0,1,0,1
1,34,0,5,264.0,0,1,8
1,55,1,18,248.0,1,0,55
0,40,1,3,-69.0,1,0,50
1,37,0,8,-8.0,1,0,0
1,51,0,19,-1.0,1,0,2
0,26,0,1,-1.0,1,0,1
1,46,0,2,-17.0,0,1,3
1,41,1,0,-1.0,1,1,3
1,31,1,9,-1.0,1,0,470
1,25,0,2,0.0,1,1,0
1,27,0,1,-1.0,0,1,2
1,31,0,13,-1.0,1,0,1
1,23,1,0,-3.0,0,1,0
1,52,0,7,-1.0,0,0,0
1,29,0,6,-22.0,1,0,22
1,40,1,10,-1.0,1,0,4
0,49,1,0,-3.0,1,1,0
1,49,1,8,-24.0,1,1,24
1,24,0,3,0.0,1,0,0
1,41,0,7,-2.0,0,1,1
0,27,0,3,-1.0,0,0,0
1,40,0,1,0.0,1,0,0
1,47,1,0,-1.0,0,0,1
0,20,1,0,0.0,1,0,0
1,21,0,2,-1.0,0,0,35
1,44,0,8,-1.0,0,0,9
1,41,1,0,0.0,0,1,0
1,31,0,5,-1.0,0,0,0
1,42,0,1,-3.0,0,1,0
0,67,0,0,-1.0,1,1,1
1,42,1,1,-3.0,0,1,-1
1,25,0,0,-1.0,1,1,34
1,27,0,6,-1.0,1,0,1
1,43,0,2,-1.0,0,1,1
1,23,1,6,0.0,1,0,5
1,27,0,13,-1.0,1,0,0
1,23,0,2,-1.0,1,1,0
1,33,1,2,-1.0,1,1,1
1,41,1,0,0.0,0,1,0
0,31,1,1,-2.0,1,1,0
0,23,0,2,126.0,0,0,0
1,21,0,2,-1.0,1,0,28
1,53,0,5,-1.0,1,1,297
1,36,0,1,0.0,0,1,0
1,58,1,10,0.0,0,1,0
1,62,1,0,-1.0,1,1,3
1,25,1,4,-1.0,1,1,1
1,51,0,15,-1.0,1,0,34
1,46,1,2,-14.0,1,1,7
1,28,0,4,-1.0,0,0,0
1,24,1,2,-1.0,1,0,2
1,32,1,6,0.0,1,1,0
1,56,1,13,-59.0,0,1,39
1,23,0,2,0.0,1,0,1
1,25,0,1,188.0,1,1,37
0,58,1,0,-1.0,0,1,0
1,33,1,3,-90.0,1,0,88
1,59,0,8,-23.0,1,0,8
1,44,1,5,-47.0,1,1,12
1,20,0,0,0.0,1,0,0
1,57,1,0,0.0,0,0,-1
1,37,1,1,0.0,1,0,-1
1,43,0,0,-1.0,1,0,0
0,36,0,1,0.0,0,1,0
1,59,1,0,0.0,0,1,0
1,35,1,4,0.0,1,0,31
1,29,0,5,-1.0,1,0,3
0,21,0,0,-1.0,0,1,0
1,28,1,0,-1.0,0,1,1
1,34,0,5,-1.0,0,0,3
0,42,0,16,-1.0,1,1,24
1,21,0,3,-3.0,1,0,1
1,69,0,1,-1.0,1,0,1
0,49,1,1,-26.0,0,1,0
0,24,1,0,0.0,0,1,0
1,27,0,4,-1.0,1,0,34
0,55,0,1,-1.0,0,1,2
1,19,0,3,-200.0,1,0,199
1,24,0,7,-1.0,0,0,2
1,21,1,1,-1.0,1,1,0
1,28,1,0,-1.0,1,0,37
1,34,0,4,0.0,0,1,0
1,27,0,2,-1.0,1,1,1
1,37,0,12,-1.0,0,1,52
1,40,0,1,-65.0,1,1,65
0,36,1,4,232.0,1,0,103
1,23,1,0,0.0,1,1,0
1,34,0,19,-76.0,1,0,73
1,27,0,5,-1.0,1,0,0
1,50,0,1,-1.0,1,1,0
1,22,0,1,-1.0,1,1,2
1,43,0,1,-1.0,1,0,31
1,29,1,0,-1.0,0,0,0
0,50,0,1,18.0,1,0,1
1,61,1,1,-5.0,1,0,4
1,34,0,1,0.0,1,1,23
1,56,0,1,98.0,1,1,8
1,31,0,16,-1.0,1,0,0
1,21,1,0,0.0,1,1,0
1,23,0,1,-1.0,1,0,7
1,45,0,1,-1.0,1,1,0
1,24,0,1,0.0,0,0,13
1,30,0,1,0.0,1,1,-1
1,32,0,17,-1.0,1,0,112
1,61,1,0,0.0,0,1,6
1,27,1,3,-1.0,0,1,3
1,41,0,2,-1.0,0,1,1
1,60,1,0,-1.0,0,1,1
1,23,0,1,0.0,0,1,3
1,40,1,0,-1.0,0,1,0
1,30,1,0,-7.0,1,1,6
0,20,1,1,-41.0,1,1,0
0,20,0,0,-1.0,1,1,0
1,48,0,0,-1.0,1,1,2
1,24,0,0,-1.0,0,0,1
1,30,0,5,-1.0,0,1,0
0,20,0,0,0.0,0,0,-1
1,25,0,0,-1.0,0,1,1
1,38,1,0,0.0,0,1,0
1,29,0,0,-1.0,1,0,1
0,38,1,1,-18.0,0,0,16
1,27,0,1,-1.0,1,1,0
1,21,1,0,0.0,0,0,1
1,24,0,1,0.0,1,1,141
1,53,1,3,-1.0,1,0,197
1,36,1,4,-1.0,1,0,1
1,64,0,8,-4.0,0,0,0
1,23,0,0,0.0,0,0,0
1,26,1,3,0.0,0,1,0
1,48,1,0,-1.0,1,1,33
1,27,0,6,-1.0,1,0,1
1,21,0,0,-1.0,1,1,1
1,20,0,0,-1.0,1,0,1
1,37,0,17,-1.0,0,1,45
1,51,1,8,-1.0,1,0,1
1,47,1,2,-1.0,1,0,1
1,29,1,2,726.0,0,0,0
1,27,0,2,-1.0,1,0,39
1,45,0,16,-1.0,1,1,1
1,41,1,0,-1.0,1,0,1
1,31,1,3,-1.0,0,0,1
1,28,0,9,-1.0,1,1,36
0,29,0,1,-40.0,1,1,15
1,39,1,1,-1.0,1,1,0
1,33,1,0,-1.0,1,1,0
0,21,0,1,-1.0,1,0,0
1,48,0,0,0.0,0,1,9
1,27,0,3,-1.0,0,1,37
1,24,0,0,-1.0,1,1,32
0,24,1,0,0.0,0,1,0
1,29,0,3,-1.0,0,0,1
1,21,1,0,-1.0,1,0,1
0,31,1,14,0.0,1,1,0
1,32,0,1,-15.0,1,1,2
1,62,1,0,0.0,0,1,1
1,39,1,3,-1.0,1,0,1
1,56,1,2,-1.0,0,1,16
1,28,0,6,-1.0,1,1,0
0,26,0,6,-1.0,1,0,3
1,24,0,5,-1.0,1,0,6
1,51,0,0,-1.0,0,1,-1
1,51,0,1,-1.0,1,1,3
1,28,0,7,-1.0,1,1,1
0,36,0,1,-1.0,0,1,1
0,38,1,0,0.0,0,1,0
1,23,0,1,-2.0,1,1,0
1,28,1,5,-1.0,0,0,26
0,29,1,7,-1.0,1,0,8
1,20,0,6,-70.0,1,0,60
0,38,0,0,-1.0,1,1,0
1,29,0,0,-1.0,0,1,1
0,34,0,1,-10.0,1,1,2
1,29,0,11,-1.0,1,0,1
1,34,0,8,-1.0,0,1,1
1,26,0,6,-1.0,1,0,2
1,58,0,0,-1.0,1,1,2
1,37,0,6,-24.0,1,0,23
1,48,1,0,-6.0,0,0,0
1,61,0,9,253.0,1,1,95
1,30,0,1,-1.0,1,0,1
1,44,0,0,-1.0,1,1,2
1,26,0,3,1057.0,1,1,-1
1,46,0,3,-35.0,1,0,35
1,36,1,5,-1.0,1,1,3
0,29,0,11,-1.0,1,0,23
0,23,0,0,-1.0,0,1,0
1,53,0,3,-1.0,1,0,5
1,33,0,5,1027.0,1,1,2
1,35,0,8,-1.0,0,1,8
0,39,1,3,-1.0,1,1,1
1,21,0,1,-1.0,1,0,55
0,26,1,2,0.0,1,0,33
1,26,0,10,-1.0,1,0,1
1,28,0,8,-1.0,0,0,0
0,21,1,3,-1.0,0,0,1
1,37,0,8,-1.0,1,1,14
